missed_payments,transaction_dayofweek,age,monthly_income,purchase_amount,repayment_delay_days,debt_to_income_ratio,employment_type_Salaried,employment_type_Self-Employed,employment_type_Student,employment_type_Unemployed,product_category_Beauty,product_category_Electronics,product_category_Fashion,product_category_Home,product_category_Sports,default_flag
0,5,42,16269.39,4152.35,1,0.2552246888174664,0,0,0,1,1,0,0,0,0,1
1,3,52,13068.17,4729.0,11,0.3618716316056494,0,0,0,1,0,0,1,0,0,1
6,2,33,13383.72,4444.99,15,0.3321191716503334,0,0,0,1,0,0,0,1,0,1
2,0,40,18660.46,5000.0,20,0.2679462349802738,0,0,1,0,0,0,0,1,0,1
1,6,59,14353.92,4386.64,13,0.3056057160691992,0,0,0,1,0,0,0,0,1,1
0,1,35,61917.03,5000.0,2,0.0807532273431073,1,0,0,0,0,0,0,1,0,0
0,1,33,55815.58,5000.0,2,0.0895807228017696,0,1,0,0,0,0,0,1,0,0
0,1,24,9251.98,2565.77,3,0.2773211788179395,0,0,0,1,0,0,0,0,1,1
1,4,45,75917.33,5000.0,14,0.0658611149786221,0,1,0,0,1,0,0,0,0,0
1,0,40,59548.75,5000.0,10,0.0839648187409475,1,0,0,0,0,1,0,0,0,0
0,1,31,8725.14,2609.55,4,0.2990840261588926,0,0,1,0,0,1,0,0,0,0
1,1,25,6159.25,3290.19,10,0.5341867922230791,0,0,0,1,0,0,1,0,0,0
0,2,49,64803.06,5000.0,2,0.0771568503092292,0,1,0,0,1,0,0,0,0,0
3,0,37,10414.62,1911.11,10,0.1835026145937153,0,0,0,1,0,0,1,0,0,1
1,4,26,15160.66,5000.0,11,0.3298009453414297,0,0,0,1,0,0,0,0,1,0
0,2,57,48781.44,5000.0,1,0.1024979992390548,1,0,0,0,0,0,1,0,0,1
2,5,45,28241.51,5000.0,17,0.1770443577556582,0,0,1,0,0,0,0,1,0,1
0,6,51,14242.82,4771.45,1,0.3350073931988188,0,0,1,0,0,0,0,0,1,1
1,3,32,65625.54,1424.67,13,0.0217090785081539,0,1,0,0,0,1,0,0,0,0
1,0,51,69735.63,5000.0,11,0.071699359423583,1,0,0,0,0,0,1,0,0,0
0,6,59,19441.32,1796.57,1,0.0924098775186047,0,0,1,0,0,0,1,0,0,1
2,6,21,33980.23,5000.0,20,0.1471443836607344,0,1,0,0,1,0,0,0,0,0
1,5,43,92844.27,5000.0,26,0.0538536196148669,0,1,0,0,0,1,0,0,0,0
1,0,37,17933.47,3556.89,14,0.1983380795796909,0,0,1,0,1,0,0,0,0,1
1,6,39,5000.0,875.64,13,0.175128,0,0,0,1,0,1,0,0,0,0
0,3,51,58376.62,5000.0,0,0.0856507279797973,1,0,0,0,0,0,0,0,1,0
0,6,59,8825.5,100.0,3,0.0113308027873774,0,0,0,1,0,0,1,0,0,1
0,2,58,12174.69,1661.08,1,0.1364371495290639,0,0,0,1,0,0,0,0,1,0
0,6,36,22592.21,4945.71,4,0.2189121825620424,0,0,1,0,0,0,0,1,0,1
1,6,51,103718.66,5000.0,10,0.0482073331838263,0,1,0,0,1,0,0,0,0,0
0,0,21,42711.84,5000.0,0,0.1170635589569543,1,0,0,0,0,0,0,1,0,0
0,5,28,10018.53,3941.94,0,0.3934649095226545,0,0,0,1,0,1,0,0,0,0
1,5,50,40657.46,5000.0,8,0.1229786612346172,0,0,1,0,0,0,0,0,1,0
2,4,39,19681.17,5000.0,14,0.2540499370718306,0,0,1,0,1,0,0,0,0,0
0,3,49,19660.26,5000.0,0,0.2543201361528281,0,0,1,0,0,0,1,0,0,0
1,4,56,33867.92,5000.0,10,0.1476323317168577,0,1,0,0,0,0,0,1,0,0
3,0,56,14072.9,4722.32,12,0.3355612560310952,0,0,0,1,0,0,0,1,0,1
0,1,55,45005.94,5000.0,0,0.1110964463801889,0,1,0,0,0,0,0,1,0,1
0,4,40,12210.18,2958.54,3,0.2423010962983346,0,0,0,1,0,0,0,1,0,1
0,4,38,19402.81,5000.0,2,0.2576946328908029,0,0,1,0,0,0,0,0,1,0
0,6,53,21378.05,5000.0,2,0.233884755625513,0,0,1,0,0,0,1,0,0,1
3,1,22,5000.0,1369.83,11,0.273966,0,0,0,1,0,1,0,0,0,0
2,5,49,11742.11,1548.04,17,0.1318366119888163,0,0,0,1,0,0,0,1,0,1
1,1,33,49141.66,5000.0,9,0.1017466646425863,0,1,0,0,1,0,0,0,0,0
1,4,29,9329.38,1758.94,11,0.1885377163327038,0,0,0,1,1,0,0,0,0,1
4,4,51,81933.0,5000.0,12,0.0610254720320261,0,1,0,0,0,0,0,0,1,1
2,1,57,32735.79,100.0,11,0.0030547605541213,0,1,0,0,0,0,0,1,0,0
1,2,20,35280.83,5000.0,11,0.1417200218929089,1,0,0,0,0,0,0,0,1,1
1,0,26,10042.0,618.97,18,0.0616381198964349,0,0,0,1,1,0,0,0,0,1
1,0,32,52572.56,5000.0,12,0.095106648791689,1,0,0,0,0,0,0,0,1,0
2,6,21,46078.77,5000.0,13,0.1085098408659779,0,1,0,0,1,0,0,0,0,1
3,2,26,64642.72,5000.0,14,0.0773482303962457,0,1,0,0,0,0,1,0,0,1
2,4,30,15098.27,4978.58,13,0.329745063507276,0,0,1,0,0,1,0,0,0,0
1,0,36,125688.22,5000.0,17,0.0397809754963512,0,1,0,0,1,0,0,0,0,0
0,4,33,53425.05,100.0,4,0.0018717811214027,1,0,0,0,0,1,0,0,0,0
0,0,43,30035.11,5000.0,0,0.1664718391242782,0,0,1,0,0,0,0,1,0,0
2,1,36,14051.69,967.87,19,0.0688792593631086,0,0,1,0,0,1,0,0,0,1
2,2,57,95406.31,5000.0,21,0.0524074351057073,1,0,0,0,0,0,0,0,1,0
0,3,33,62840.46,5000.0,1,0.0795665722370587,0,1,0,0,0,0,0,0,1,0
1,4,43,95706.03,5000.0,8,0.0522433121507599,1,0,0,0,0,0,1,0,0,0
1,6,59,68116.22,5000.0,12,0.0734039557685379,1,0,0,0,0,0,1,0,0,0
0,2,37,6613.95,3858.53,2,0.5833926775981071,0,0,0,1,0,0,0,0,1,0
3,3,46,66123.98,5000.0,11,0.0756155331242916,1,0,0,0,1,0,0,0,0,1
0,4,56,83731.71,5000.0,1,0.0597145334784157,0,1,0,0,0,1,0,0,0,0
0,5,35,9436.73,1450.05,1,0.1536602191649014,0,0,0,1,0,1,0,0,0,0
0,3,50,18053.98,4592.06,2,0.2543516720412895,0,0,0,1,0,1,0,0,0,0
0,3,37,71673.83,5000.0,3,0.0697604690582322,0,1,0,0,0,0,1,0,0,0
2,5,41,11158.05,3155.7,20,0.2828182343689085,0,0,0,1,0,1,0,0,0,1
2,6,58,94470.0,5000.0,15,0.0529268550862707,0,1,0,0,0,0,0,0,1,0
0,6,54,61808.98,5000.0,0,0.0808943943096941,1,0,0,0,0,0,1,0,0,0
1,0,41,10574.56,3345.69,11,0.3163904692015554,0,0,0,1,0,0,1,0,0,0
2,3,38,68799.67,5000.0,12,0.072674767190017,0,1,0,0,0,0,1,0,0,0
1,2,42,98771.08,5000.0,7,0.0506221051749155,0,1,0,0,0,0,1,0,0,0
0,6,43,6359.73,1575.5,0,0.2477306426530686,0,0,0,1,1,0,0,0,0,1
1,3,32,7468.04,3330.54,12,0.4459724372124413,0,0,0,1,0,1,0,0,0,1
1,1,34,5000.0,990.63,0,0.198126,0,0,1,0,0,0,1,0,0,1
4,1,28,58809.54,5000.0,23,0.0850202195086035,1,0,0,0,1,0,0,0,0,1
0,6,31,13487.59,2854.74,1,0.211656789685926,0,0,0,1,0,0,0,0,1,0
4,5,31,87981.67,5000.0,23,0.0568300192528739,0,1,0,0,1,0,0,0,0,1
1,5,39,5000.0,1885.94,18,0.377188,0,0,0,1,1,0,0,0,0,0
3,3,53,64258.24,5000.0,20,0.0778110324839273,1,0,0,0,0,0,0,1,0,1
0,0,32,77887.55,5000.0,1,0.0641951120557778,1,0,0,0,1,0,0,0,0,0
1,5,18,9770.95,4400.97,16,0.4504137264032668,0,0,1,0,0,0,0,0,1,1
0,5,56,23382.35,5000.0,1,0.2138365048850949,0,0,0,1,0,0,0,1,0,1
0,2,44,46970.05,5000.0,0,0.1064508128051811,1,0,0,0,1,0,0,0,0,1
0,3,46,5759.84,1604.35,1,0.2785407233534264,0,0,1,0,1,0,0,0,0,0
4,0,46,51522.92,5000.0,16,0.0970441892656705,1,0,0,0,0,0,0,1,0,1
1,4,48,6819.17,1341.75,13,0.1967614827024403,0,0,0,1,0,0,0,1,0,1
0,3,30,11723.3,893.16,3,0.0761867392287154,0,0,0,1,0,0,1,0,0,1
0,3,37,12749.79,2531.77,0,0.1985734667002358,0,0,0,1,1,0,0,0,0,1
1,6,34,54237.97,3755.7,6,0.0692448482124238,1,0,0,0,0,0,0,1,0,0
0,0,42,14003.04,5000.0,2,0.3570653229584433,0,0,0,1,0,0,0,0,1,0
0,0,30,64753.18,5000.0,1,0.0772162849762745,1,0,0,0,1,0,0,0,0,0
1,6,44,89629.0,5000.0,11,0.055785515848665,1,0,0,0,1,0,0,0,0,0
0,6,20,8137.31,2909.44,1,0.3575432175989362,0,0,0,1,0,1,0,0,0,1
0,0,47,12693.3,1504.45,4,0.118523157886444,0,0,0,1,0,1,0,0,0,1
2,3,48,40826.97,5000.0,14,0.1224680646151306,1,0,0,0,1,0,0,0,0,1
1,2,28,15898.45,5000.0,8,0.3144960672266793,0,0,1,0,0,0,1,0,0,0
2,0,18,32069.39,5000.0,5,0.1559119147573433,1,0,0,0,0,0,1,0,0,0
3,1,24,5000.0,1638.03,13,0.327606,0,0,0,1,0,0,1,0,0,1
2,4,45,26882.37,2259.33,10,0.0840450451355293,0,0,1,0,0,1,0,0,0,1
2,4,56,96429.83,5000.0,12,0.0518511750979961,1,0,0,0,0,1,0,0,0,0
1,1,40,7404.12,1570.7,19,0.212138647131597,0,0,0,1,0,0,0,0,1,1
1,2,44,15763.63,4415.65,8,0.280116318386057,0,0,0,1,0,0,1,0,0,1
0,5,30,18039.57,4624.6,1,0.2563586604337021,0,0,1,0,0,0,0,1,0,1
2,2,32,5000.0,793.4,19,0.15868,0,0,1,0,0,0,0,1,0,1
3,0,53,90428.48,5000.0,21,0.0552923149874906,0,1,0,0,0,1,0,0,0,0
3,5,18,11109.47,2046.87,20,0.1842455130622793,0,0,0,1,0,0,0,0,1,1
0,1,58,104900.42,5000.0,6,0.0476642514872676,0,1,0,0,1,0,0,0,0,0
0,6,42,5436.27,2424.35,2,0.4459583501187394,0,0,1,0,0,0,1,0,0,1
3,1,27,51331.71,5000.0,17,0.0974056776990285,1,0,0,0,0,0,1,0,0,1
0,0,57,72012.36,5000.0,0,0.0694325251942861,1,0,0,0,0,0,0,0,1,0
1,5,31,38556.39,5000.0,16,0.1296801904950126,1,0,0,0,0,0,0,1,0,0
1,0,27,38831.95,5000.0,9,0.1287599515347542,0,1,0,0,0,0,0,0,1,0
2,5,27,29641.24,5000.0,12,0.1686839012133095,0,1,0,0,0,0,1,0,0,0
2,3,20,5000.0,1397.5,10,0.2795,0,0,0,1,0,0,0,0,1,0
1,6,57,28806.05,5000.0,3,0.173574648381156,0,0,1,0,0,0,1,0,0,1
0,6,18,12000.35,3133.96,1,0.2611557162916081,0,0,1,0,0,0,0,1,0,0
2,4,52,59299.96,5000.0,16,0.0843170889154056,0,1,0,0,0,0,1,0,0,1
1,1,48,8971.12,3770.06,21,0.4202440720891036,0,0,0,1,0,0,1,0,0,1
1,2,54,15500.76,4538.83,13,0.2928133846340437,0,0,1,0,0,1,0,0,0,1
1,6,18,39086.29,5000.0,16,0.127922092375613,0,1,0,0,0,0,1,0,0,0
0,6,57,9135.7,2739.89,3,0.2999102422365007,0,0,0,1,1,0,0,0,0,0
0,2,20,46142.64,5000.0,0,0.108359643054667,0,1,0,0,0,0,1,0,0,0
2,3,37,46218.68,5000.0,17,0.1081813673605563,0,1,0,0,0,0,1,0,0,1
2,3,41,15287.49,2077.75,20,0.135911781463144,0,0,0,1,0,0,0,0,1,0
2,4,29,46252.85,5000.0,12,0.1081014467216614,1,0,0,0,1,0,0,0,0,1
2,5,30,54379.07,5000.0,15,0.0919471406921817,1,0,0,0,0,0,1,0,0,0
1,6,21,9482.0,2146.61,14,0.2263878928496098,0,0,1,0,0,1,0,0,0,1
1,6,51,17982.13,3365.5,2,0.1871580285539032,0,0,0,1,1,0,0,0,0,1
1,4,35,15655.1,5000.0,21,0.3193847372421766,0,0,1,0,0,0,0,1,0,0
1,6,33,7442.19,4197.76,15,0.5640490232041913,0,0,0,1,1,0,0,0,0,1
1,2,37,6169.4,1607.35,10,0.2605358705870911,0,0,1,0,0,1,0,0,0,1
0,0,40,75418.34,5000.0,2,0.0662968715567062,1,0,0,0,0,0,1,0,0,0
2,6,21,6324.13,1712.88,14,0.2708483222198152,0,0,1,0,0,0,0,0,1,1
0,3,55,14968.16,5000.0,2,0.3340423939883059,0,0,0,1,0,0,0,0,1,0
1,5,58,6987.4,2055.94,15,0.2942353378939233,0,0,0,1,1,0,0,0,0,1
0,2,29,36600.46,5000.0,0,0.1366103048978073,1,0,0,0,0,0,1,0,0,1
0,0,50,38388.23,5000.0,0,0.1302482557804827,1,0,0,0,0,0,0,1,0,1
1,5,23,45718.53,5000.0,22,0.1093648461575645,0,1,0,0,1,0,0,0,0,1
1,6,58,57000.55,5000.0,14,0.0877184518394997,0,1,0,0,0,0,0,1,0,1
2,4,48,58394.37,5000.0,13,0.0856246929284449,1,0,0,0,0,0,1,0,0,0
0,6,27,23498.29,5000.0,3,0.2127814406920673,0,0,1,0,0,0,1,0,0,1
2,2,21,5000.0,1365.64,7,0.273128,0,0,0,1,0,0,0,1,0,0
1,3,49,21690.59,5000.0,17,0.2305147070688257,0,0,1,0,0,1,0,0,0,1
0,6,27,39540.36,5000.0,4,0.1264530722532622,1,0,0,0,0,1,0,0,0,1
0,1,27,44345.17,5000.0,0,0.1127518509907617,1,0,0,0,0,0,0,1,0,1
1,1,54,86710.69,5000.0,11,0.0576630170974305,0,1,0,0,0,0,0,0,1,0
1,5,33,7863.7,4108.13,17,0.5224169284179203,0,0,0,1,1,0,0,0,0,1
1,4,55,19705.71,5000.0,9,0.253733562505487,0,0,0,1,0,0,0,1,0,1
2,3,52,31768.61,5000.0,12,0.1573880632485966,0,0,1,0,0,0,0,0,1,0
0,1,48,73851.5,5000.0,5,0.0677034318869623,1,0,0,0,0,0,0,1,0,0
0,2,39,21690.93,1014.12,3,0.0467531820903944,0,0,1,0,0,0,0,1,0,1
1,3,24,32636.16,5000.0,11,0.1532042985449268,0,1,0,0,0,0,0,0,1,1
1,6,52,31670.09,5000.0,10,0.1578776694351042,0,1,0,0,0,0,1,0,0,0
0,0,51,11753.9,4666.01,2,0.3969754719710054,0,0,0,1,0,0,1,0,0,0
2,0,29,68498.01,5000.0,10,0.0729948213094073,0,1,0,0,0,0,1,0,0,0
2,3,47,9043.9,635.82,0,0.0703037406428642,0,0,0,1,0,1,0,0,0,1
1,5,33,91818.61,5000.0,7,0.054455191600047,1,0,0,0,0,0,0,0,1,0
2,4,56,68622.2,5000.0,10,0.0728627178959578,0,1,0,0,0,1,0,0,0,0
1,0,46,64636.44,5000.0,12,0.0773557454587536,1,0,0,0,0,0,0,1,0,0
0,0,39,23366.12,5000.0,5,0.2139850347426102,0,1,0,0,0,1,0,0,0,0
1,6,22,7117.45,3468.78,10,0.4873627492992575,0,0,0,1,0,0,0,0,1,1
2,0,19,32622.62,5000.0,24,0.1532678859024811,1,0,0,0,0,0,0,1,0,0
1,1,47,24729.11,5000.0,15,0.2021908592747575,0,0,1,0,0,1,0,0,0,0
1,1,37,12178.31,3709.69,14,0.3046145154787487,0,0,0,1,0,0,0,0,1,0
0,3,45,11609.99,3580.32,1,0.3083826945587378,0,0,0,1,0,1,0,0,0,1
1,4,45,53111.91,5000.0,14,0.094140843362628,1,0,0,0,0,0,1,0,0,1
1,6,47,74239.02,5000.0,11,0.0673500269804208,1,0,0,0,0,0,1,0,0,0
0,0,30,14324.76,5000.0,7,0.349045987506946,1,0,0,0,1,0,0,0,0,0
0,6,39,8599.85,2545.29,1,0.2959691157403908,0,0,0,1,1,0,0,0,0,0
1,5,34,65503.77,5000.0,8,0.0763314844321174,0,1,0,0,0,0,1,0,0,0
2,4,42,25963.67,5000.0,19,0.1925767813255984,1,0,0,0,0,0,1,0,0,1
1,3,18,9988.92,3168.34,15,0.3171854414691478,0,0,1,0,0,0,0,1,0,0
1,1,46,71053.37,5000.0,8,0.0703696390473808,1,0,0,0,0,0,1,0,0,0
2,4,35,16092.9,5000.0,14,0.3106960212267521,0,0,0,1,1,0,0,0,0,0
2,2,32,64294.55,5000.0,17,0.0777670891234171,0,1,0,0,0,0,0,1,0,0
1,2,57,40208.45,5000.0,21,0.1243519707922091,1,0,0,0,0,0,1,0,0,0
2,0,37,12100.81,2768.14,15,0.2287565873689447,0,0,1,0,0,0,1,0,0,0
0,6,52,11127.78,1920.04,3,0.1725447483684975,0,0,1,0,0,0,0,1,0,1
0,5,25,35478.59,5000.0,2,0.1409300651463319,0,1,0,0,1,0,0,0,0,1
0,1,51,9018.7,1431.6,0,0.1587368467739252,0,0,0,1,0,0,1,0,0,0
4,0,46,5548.24,1279.04,29,0.230530762908598,0,0,0,1,0,0,1,0,0,1
1,1,20,17971.76,4376.66,10,0.2435298490520683,0,1,0,0,1,0,0,0,0,0
2,3,45,22000.6,2768.5,11,0.1258374771597138,0,0,1,0,0,0,0,1,0,0
1,3,46,59554.92,5000.0,11,0.083956119830234,0,1,0,0,0,0,0,0,1,0
1,0,50,24671.75,2333.8,20,0.0945940194757161,0,0,0,1,1,0,0,0,0,1
0,0,29,54264.09,5000.0,0,0.0921419671830855,1,0,0,0,0,0,0,0,1,0
3,0,20,71600.75,5000.0,24,0.0698316707576387,0,1,0,0,0,0,0,0,1,1
0,4,34,20845.11,5000.0,4,0.239864409446628,0,0,0,1,0,0,0,0,1,1
2,3,25,71617.86,5000.0,7,0.0698149874905505,0,1,0,0,0,0,0,0,1,0
2,3,39,51650.12,5000.0,20,0.096805196193155,0,1,0,0,0,0,1,0,0,1
1,6,20,10088.03,100.0,11,0.0099127381659253,0,0,1,0,1,0,0,0,0,0
1,4,48,6780.28,2204.47,10,0.3251296406638074,0,0,0,1,0,1,0,0,0,0
1,3,33,43942.97,5000.0,18,0.1137838430128869,0,1,0,0,0,0,1,0,0,1
1,3,47,92558.42,753.77,10,0.0081437215544517,0,1,0,0,1,0,0,0,0,0
0,3,26,47620.38,5000.0,1,0.1049970621822001,1,0,0,0,0,0,0,1,0,1
1,6,56,20488.85,2721.58,6,0.1328322477835505,0,0,1,0,0,0,1,0,0,0
0,5,49,9764.75,2784.43,0,0.2851511815458665,0,0,0,1,1,0,0,0,0,0
0,6,57,14170.43,5000.0,3,0.3528474435849865,0,0,0,1,0,0,0,0,1,0
1,5,33,57441.11,100.0,7,0.0017409134329054,1,0,0,0,0,0,1,0,0,0
1,3,40,51509.73,5000.0,13,0.0970690391892949,0,1,0,0,0,0,0,1,0,0
3,6,56,67655.18,5000.0,20,0.0739041711218564,1,0,0,0,0,0,0,0,1,1
1,4,37,9515.08,4676.16,9,0.4914472605590284,0,0,0,1,0,0,0,0,1,0
1,1,37,51319.76,5000.0,15,0.0974283589790755,0,1,0,0,1,0,0,0,0,0
1,1,42,71846.06,5000.0,23,0.0695932386549798,0,1,0,0,0,0,0,0,1,1
0,0,20,35091.96,5000.0,2,0.1424827795312658,0,1,0,0,0,0,0,0,1,0
1,1,23,31550.09,5000.0,14,0.1584781533111316,0,1,0,0,0,0,0,0,1,0
1,4,27,12569.08,1956.27,16,0.155641463018773,0,0,0,1,0,0,0,1,0,1
0,2,51,27329.06,5000.0,0,0.1829554327883944,0,0,1,0,0,0,1,0,0,0
2,0,57,46441.3,5000.0,13,0.1076627915239237,1,0,0,0,0,1,0,0,0,0
1,4,18,6225.6,2534.8,15,0.4071575430480596,0,0,0,1,0,0,0,0,1,0
0,2,25,30880.45,4382.22,3,0.141909201452699,1,0,0,0,0,1,0,0,0,0
2,0,35,58325.21,5000.0,15,0.0857262237032665,0,1,0,0,0,0,0,0,1,0
0,4,55,74488.97,5000.0,0,0.0671240319204306,1,0,0,0,0,0,0,0,1,0
3,6,50,6632.82,799.3,16,0.1205068130900582,0,0,0,1,0,0,1,0,0,0
0,6,20,34949.55,5000.0,0,0.1430633584695654,0,1,0,0,0,0,1,0,0,1
1,3,39,67872.37,5000.0,9,0.0736676794990362,1,0,0,0,0,1,0,0,0,0
0,3,23,6092.2,100.0,0,0.0164144315682347,0,0,1,0,0,1,0,0,0,0
0,3,33,94328.87,5000.0,0,0.0530060415226006,0,1,0,0,0,0,0,1,0,0
1,6,24,22777.02,5000.0,6,0.2195194981608656,0,1,0,0,0,0,1,0,0,1
2,1,37,8135.9,4327.12,18,0.5318551112968448,0,0,0,1,0,0,0,1,0,1
2,1,23,27987.4,5000.0,19,0.1786518218912796,1,0,0,0,1,0,0,0,0,1
1,0,34,31413.68,5000.0,7,0.1591663249896223,1,0,0,0,0,1,0,0,0,0
0,1,18,7253.25,2165.47,4,0.2985516837279839,0,0,1,0,1,0,0,0,0,0
0,2,59,16144.18,5000.0,0,0.3097091335701162,0,0,0,1,0,0,1,0,0,1
1,1,22,5504.27,2835.82,14,0.5152036509836908,0,0,0,1,0,0,0,0,1,0
0,1,39,58486.61,1926.05,2,0.0329314692713426,1,0,0,0,1,0,0,0,0,0
1,0,22,5000.0,1866.25,12,0.37325,0,0,0,1,0,1,0,0,0,0
0,2,50,54888.97,5000.0,3,0.0910929827978189,1,0,0,0,0,0,0,0,1,0
2,2,28,54139.04,5000.0,14,0.0923547960953869,1,0,0,0,0,0,0,0,1,0
3,4,40,39131.27,4027.46,18,0.1029217809695417,0,1,0,0,1,0,0,0,0,1
1,3,40,14757.35,4235.9,10,0.2870366292051079,0,0,0,1,1,0,0,0,0,0
3,2,46,11452.32,4862.08,13,0.4245497855456361,0,0,1,0,0,0,0,1,0,1
1,4,35,13786.98,5000.0,8,0.3626610033524383,0,0,0,1,0,1,0,0,0,1
1,5,40,10441.77,2694.61,16,0.2580606544675854,0,0,0,1,1,0,0,0,0,1
0,5,48,75711.67,5000.0,4,0.0660400173447501,1,0,0,0,0,0,1,0,0,0
0,2,55,72748.31,5000.0,3,0.068730118953966,1,0,0,0,0,0,0,1,0,0
3,6,26,65094.14,5000.0,17,0.0768118297591764,1,0,0,0,0,1,0,0,0,1
1,1,57,10615.86,100.0,9,0.0094198680088094,0,0,0,1,0,0,0,0,1,0
0,6,29,9657.59,2750.97,1,0.2848505683094851,0,0,1,0,0,0,1,0,0,1
2,3,44,33183.54,5000.0,15,0.1506771128095435,1,0,0,0,0,0,1,0,0,0
3,4,26,51308.44,5000.0,10,0.0974498542539979,1,0,0,0,0,0,0,1,0,1
0,1,58,21034.41,5000.0,1,0.2377057402608392,0,0,0,1,0,1,0,0,0,0
1,5,38,8913.99,3245.46,14,0.3640861163182817,0,0,1,0,0,0,0,1,0,0
1,2,41,8687.73,2602.6,7,0.2995719250022733,0,0,0,1,0,0,0,0,1,0
2,2,32,31377.72,5000.0,18,0.1593487353446968,1,0,0,0,0,0,1,0,0,1
2,4,46,41720.37,5000.0,21,0.1198455334887969,0,1,0,0,0,0,1,0,0,1
2,1,18,7114.91,2511.64,21,0.3530107900170205,0,0,0,1,1,0,0,0,0,1
3,2,20,14005.29,4802.96,25,0.3429389894818315,0,0,1,0,0,0,1,0,0,1
1,5,33,11129.26,1579.8,11,0.1419501386435396,0,0,0,1,0,0,1,0,0,1
0,1,57,101851.29,5000.0,0,0.0490911798957087,0,1,0,0,1,0,0,0,0,0
1,3,41,48231.84,5000.0,4,0.1036659600794827,1,0,0,0,0,0,1,0,0,1
1,3,45,21981.71,5000.0,2,0.227461830767488,0,0,1,0,0,0,0,1,0,0
1,4,39,7299.72,4389.48,15,0.601321694530749,0,0,0,1,0,1,0,0,0,0
3,3,28,49790.19,5000.0,4,0.1004213882292877,1,0,0,0,1,0,0,0,0,1
3,5,29,37138.23,5000.0,16,0.1346321566752104,1,0,0,0,0,1,0,0,0,1
2,6,40,15987.21,5000.0,9,0.312750004534875,0,0,1,0,0,1,0,0,0,0
0,1,43,79366.73,5000.0,4,0.0629986897532505,0,1,0,0,0,0,0,1,0,0
1,6,39,6412.76,1615.73,6,0.2519554762691883,0,0,1,0,0,0,1,0,0,0
0,2,29,50405.09,5000.0,1,0.0991963311641741,0,1,0,0,0,0,1,0,0,1
0,1,45,45488.02,5000.0,0,0.109919051213924,0,1,0,0,0,1,0,0,0,0
1,4,30,43372.05,5000.0,22,0.1152816156949002,1,0,0,0,0,1,0,0,0,1
1,6,38,75582.75,5000.0,12,0.0661526604946234,0,1,0,0,0,0,1,0,0,0
3,2,56,77998.06,5000.0,13,0.0641041584880444,0,1,0,0,1,0,0,0,0,0
1,2,31,17712.82,5000.0,10,0.2822814210272559,0,0,1,0,0,0,1,0,0,1
3,6,20,7022.17,1997.97,15,0.2845231602197041,0,0,1,0,0,1,0,0,0,0
2,0,45,68614.05,5000.0,17,0.0728713725541634,1,0,0,0,0,0,0,1,0,1
0,6,26,13413.57,4643.58,2,0.3461852437494269,0,0,0,1,1,0,0,0,0,0
1,6,27,33182.99,5000.0,14,0.1506796102460929,1,0,0,0,0,0,0,1,0,1
2,5,31,16250.11,5000.0,22,0.3076902248661701,0,0,1,0,1,0,0,0,0,1
0,0,19,9616.25,228.82,1,0.0237951384375406,0,0,0,1,0,0,0,1,0,0
1,3,33,40492.93,5000.0,6,0.1234783454790749,0,1,0,0,0,0,0,0,1,0
0,5,33,77252.21,5000.0,0,0.0647230674695261,1,0,0,0,0,0,1,0,0,0
2,3,54,47881.38,5000.0,24,0.104424726271465,1,0,0,0,0,0,1,0,0,1
2,5,49,92573.06,5000.0,23,0.0540113938115473,1,0,0,0,1,0,0,0,0,0
0,2,32,52533.04,100.0,0,0.0019035639285295,1,0,0,0,0,0,0,1,0,1
1,3,31,72944.06,5000.0,20,0.0685456773313687,0,1,0,0,0,0,0,0,1,0
1,3,31,12829.23,5000.0,22,0.3897350035816647,0,0,1,0,0,0,0,0,1,1
2,0,42,6215.76,2580.46,8,0.4151479465101612,0,0,0,1,1,0,0,0,0,1
0,0,21,7112.82,2157.31,5,0.3032988322493751,0,0,0,1,0,0,1,0,0,1
0,6,28,46005.58,5000.0,3,0.1086824685179493,1,0,0,0,0,1,0,0,0,1
1,3,40,38299.01,5000.0,11,0.1305516774454483,1,0,0,0,0,1,0,0,0,0
0,3,35,65344.31,5000.0,0,0.0765177564810157,1,0,0,0,0,0,0,1,0,0
1,6,21,10905.03,1055.09,16,0.0967525994884929,0,0,0,1,1,0,0,0,0,1
0,0,23,22576.07,3866.72,2,0.1712751599370484,0,1,0,0,0,1,0,0,0,1
1,0,23,32248.59,5000.0,15,0.1550455384250908,1,0,0,0,0,0,0,0,1,0
1,3,38,5000.0,100.0,13,0.02,0,0,0,1,0,0,0,0,1,0
1,6,55,7697.89,1461.67,13,0.18987930458866,0,0,0,1,0,0,0,1,0,0
3,1,39,50272.83,5000.0,17,0.0994573012897821,0,1,0,0,0,0,1,0,0,1
2,3,52,19956.04,5000.0,14,0.2505507104615945,0,0,1,0,1,0,0,0,0,1
1,2,37,48974.23,5000.0,11,0.1020945097043894,0,1,0,0,0,0,1,0,0,0
1,0,44,16097.01,3966.68,3,0.2464234040980281,0,0,0,1,0,0,0,0,1,1
1,5,50,77441.54,5000.0,12,0.0645648317427571,0,1,0,0,0,0,0,0,1,0
0,0,24,8670.3,2012.43,2,0.2321061554963496,0,0,1,0,0,1,0,0,0,0
3,2,52,9823.74,357.45,16,0.036386345729834,0,0,0,1,0,0,0,1,0,1
